ALPHA	7.5764033867218602e-05
AREA	0.076104835806099197
POINT	0.32795481635591733	0.75226228301866715
POINT	0.00086565381852960399	0.99746050448866375
POINT	0.52679369069189796	0.72758065361634849
POINT	3.6106646221368337e-05	0.99990152345121808
POINT	0.010843528787977891	0.97176699683293788
POINT	0.0014240552848357379	0.99587622248105789
POINT	0.60947413112197923	0.72632617567814517
POINT	0.0064134290126705018	1.0558439845209542
POINT	0.0035809993791959312	0.98997047635435109
POINT	0.0015854735085495527	1.0105303957761038
POINT	0.2392569138395895	0.79505905669359134
POINT	0.0011174254874548627	1.0727711280379073
POINT	2.8549123829233366e-07	1.085902607689462
POINT	0.0084708717433550386	0.97676036704439606
POINT	0.047022310664017727	0.9770043031529525
POINT	0.00082930946951768414	0.99824125796554197
POINT	0.0018309892908774522	0.99499916251757792
POINT	0.64170083024491142	0.76090362570980141
POINT	0.79064144973210249	0.83720965926306579
POINT	0.20327843520759534	0.71923642260485876
POINT	0.010719108345839976	0.97145884982552533
POINT	6.5031392045200155e-06	1.0000185326855193
POINT	0.0027364403467628495	0.99214042927697987
POINT	0.76796450579749098	0.81529082623292815
POINT	1.5495137261795785e-05	1.0695577659365962
POINT	0.015956122813011977	0.95911038777749824
POINT	0.0028482125050796159	0.99323345810442087
POINT	0.0046482107486860349	0.98686753476496503
POINT	0.66575250322305113	0.73830590530001106
POINT	0.031168370798148007	0.97187192558254909
POINT	0.35502707791151433	0.65751654609793531
POINT	0.033642225865818103	0.97041980822814933
POINT	0.00091028937721292452	1.0080989930155921
POINT	0.0070093622414344669	0.98058410551162367
POINT	0.012758300930329276	0.96873620976447394
POINT	4.0456197502218959e-05	0.99987918167268908
POINT	0.39859480333364034	0.75669192832482002
POINT	0.00017585044909556121	0.99947781688360027
POINT	3.8082981078433132e-05	0.99988628024239923
POINT	0.763476015239408	0.81502781328103568
POINT	0.22536607265107791	0.70640767466107235
POINT	0.00012624165006455245	0.99962467107344621
POINT	0.109952864199912	0.84376381989528548
POINT	0.00030035551757200043	1.0502166150452596
POINT	0.35601777171535226	0.70916023713980914
POINT	0.014973354796119111	0.98220977521052211
POINT	0.048737550011691937	0.89690420151707595
POINT	0.49193981346709598	0.6446947008636682
POINT	0.05678969995379024	0.87591861477721933
POINT	0.00091483221406697896	0.99731825275750896
POINT	1.7934878074299199e-07	1.0368625975066259
POINT	0.50168847991263965	0.68191315892444504
POINT	0.0025379415226225444	0.9927580197301743
POINT	0.00038694560065518843	0.99886988223466422
POINT	0.013529830775319119	0.96504894968082622
POINT	0.034070310172591163	0.92393996946790491
POINT	4.3461856441025511e-06	0.99998698022064381
POINT	0.44018714963617961	0.64620223174563851
POINT	5.4434261701888415e-11	1.0210355910545903
POINT	0.0027779930517171409	0.99220926497454898
POINT	0.45732965116227942	0.72786810023073911
POINT	0.77123377280122263	0.82149551823167855
POINT	8.1222611011582139e-05	0.9997578562358499
POINT	0.0069473480801415226	0.98071063899733901
POINT	0.26318535672348242	0.68766384092881883
POINT	0.23603117691211162	0.6995023763083793
POINT	0.014086381342149621	0.99683824531008181
POINT	0.51559222308748409	0.69586329274992631
POINT	0.19911842137732189	0.76054000153455403
POINT	2.6717058035394963e-05	0.99992051955572625
POINT	0.2339434551755239	0.70134162192227378
POINT	0.045040106150468454	0.97020327186752564
POINT	0.20039234329627692	0.76694375043822138
POINT	0.00065525001439948043	1.0286209512869835
POINT	2.258646324326379e-05	1.0521355865745137
POINT	0.30982990787975434	0.77267374572834013
POINT	0.71352150889671762	0.78653528410984652
POINT	0.029393253448656918	0.9278527303827333
POINT	0.0092376315770084597	0.97517542048250894
POINT	0.00014963343726481809	0.99959123980287212
POINT	9.215105166580074e-05	1.0681258381957006
POINT	0.47699710085339503	0.72366986228405605
POINT	1.0458391270244811e-06	0.99999686490536988
POINT	0.00028317390231102533	1.0062201905853088
POINT	5.0774942754061956e-05	0.9998484915074809
POINT	0.0027860989045960858	0.99203999058121295
POINT	0.46372260252384184	0.64461032252150496
POINT	0.00070671776202963128	0.99792421085547811
POINT	3.9276698548155838e-05	0.99988281951161073
POINT	0.008082794686584285	0.97782366991060232
POINT	0.00016996151662653134	1.0615322319359604
POINT	0.033786921323955874	0.91875070369677458
POINT	0.00016794040493439347	1.0769136046744059
POINT	0.44109155200580907	0.64967219515877328
POINT	0.74076043879993692	0.79834430786461286
POINT	0.00015342357203707537	0.99954383537574854
POINT	1.4091909259381436e-08	1.0244153070772657
POINT	0.73110683289340961	0.79832646142249031
POINT	0.5543316772587823	0.64708974967510369
POINT	0.33314406688397818	0.66534635729950131
POINT	0.13157881237265101	0.80370221311037593
POINT	0.00023072605325733146	1.0270729539917294
POINT	1.4189186384912224e-08	1.0974447037659412
POINT	7.6036384853994617e-06	0.9999772503469434
POINT	0.70427250814572895	0.77431345438924271
POINT	0.00034457176983614584	0.99898625641603644
POINT	0.041745471006203225	0.91849878562420428
POINT	9.2945130902550928e-07	0.99999721345206305
POINT	0.075775274608071999	0.84788503421554307
POINT	0.3193845372606573	0.66630567280563457
POINT	5.6516306174248233e-05	1.0979138335762295
POINT	0.0021972640223478662	0.99377438933469675
POINT	0.30419687809508478	0.67712634600831134
POINT	0.0058772845996658031	0.98358335612823178
POINT	0.0003128207320720338	1.0432105324027858
POINT	0.55656522901877692	0.64724255429920596
POINT	0.0010743033077740328	0.99688911846275163
POINT	0.0030081237251869189	0.99139238616042114
POINT	4.6597025571737581e-06	1.0077537322552506
POINT	0.071282938709103683	0.91023136895496637
POINT	0.12257858806313247	0.89473643756656673
POINT	0.00090259408837575176	0.99738072291120006
POINT	0.20782053371514134	0.78512716189116138
POINT	0.0058761166645121717	0.98358334212473397
POINT	0.009776690078752117	0.97376051947848219
POINT	0.00030674360505003449	0.99909152618694597
POINT	0.00041274242342805115	0.9987819369512374
POINT	0.020092256280459561	0.94859364064813922
POINT	0.63268385958744111	0.74421948729094367
POINT	0.289594854720015	0.74047094317137241
POINT	0.080705650642396695	0.85368878114089808
POINT	0.044802206497618617	0.94349638702221883
POINT	0.036901038527135333	0.91389633931112069
POINT	0.458628409059682	0.65030073097980778
POINT	0.62103687809071628	0.74698896638405099
POINT	0.069702209676396593	0.85656789185019644
POINT	0.0039861104281766454	0.98869029781722395
POINT	0.0065710558404285481	0.98185619188119744
POINT	0.24592336189097855	0.71098815458135178
POINT	0.00031770765691724188	1.0647832887465982
POINT	1.5544477906712135e-05	0.99995350227043767
POINT	0.74097608196564702	0.79850875074993322
POINT	3.7878970303786734e-08	1.0824266843382244
POINT	0.11856385651599526	0.9146076434491377
POINT	0.25551154746829235	0.68901830404648856
POINT	0.0040131665580478634	1.0120654360861618
POINT	0.01292221751083533	0.96545203542294222
POINT	0.0011468772722708677	0.99664853405219855
POINT	0.000228431712030749	0.99932210487734319
POINT	0.023605494534488371	0.94050592071574934
POINT	0.55940833933157297	0.68270238434539876
POINT	0.090286652517900925	0.836240240227484
POINT	5.8047134731483838e-06	1.0462932494548158
POINT	0.059604865378401498	0.87118580247288302
POINT	0.029932891367903655	0.95389600114714834
POINT	0.16284132446876184	0.7479454437027977
POINT	9.0729597268765632e-05	0.99972961318830778
POINT	0.26848275520223536	0.68928878762036228
POINT	0.16971911404851897	0.74224121092569539
POINT	0.00025529285102301948	0.99924402411392199
POINT	0.37445994359729246	0.71552900809085562
POINT	0.32091481217418799	0.74498310869327744
POINT	2.0207663928745747e-07	1.0666508136305242
POINT	0.0010153034457840216	0.99704455888323373
POINT	0.0040038355149179736	0.98862846983692709
POINT	0.046863285148215361	0.94645489735787347
POINT	0.52327349695773384	0.70799285497078779
POINT	0.00050054131797164507	0.99852396309040026
POINT	0.028777715489043079	1.0430787488277142
POINT	0.29862742888788185	0.71941227196881108
POINT	0.1019888039532891	0.81414067288982273
POINT	0.017562049395754488	0.99920215137574242
POINT	0.00014562127172988585	0.99956686102112746
POINT	0.79264992303353243	0.83894489910687653
POINT	0.0036357380316626429	1.037800519106916
POINT	0.009457892216754608	0.97424920521582969
POINT	0.0003615377789786085	0.99893850422029462
POINT	0.46022485394896456	0.74101465306367564
POINT	3.4423336282093568e-08	1.0524803322419372
POINT	0.34145285100057055	0.73296670518075002
POINT	0.0049452532994871479	1.0394537659916994
POINT	0.22220186532652206	0.74039183533215036
POINT	0.30449450735455919	0.77610459644164143
POINT	0.023679055028443946	0.94050497619170348
POINT	0.23226598350900288	0.80852797021474532
POINT	0.021700132339195741	0.94652907855980728
POINT	0.0002198328501935276	0.99934744866755554
POINT	0.068158017186613865	0.85736270697039818
POINT	0.70302935955207457	0.77188092235246875
POINT	0.0012009512266247669	0.99979777103792444
POINT	9.3044439246646633e-06	0.99997215755749302
POINT	0.0025433872112087504	1.0823671424842445
POINT	0.027996751950567708	0.9320530236137734
POINT	0.05633224598486631	0.91921569321942886
POINT	0.083199686821856605	0.83514231904493086
POINT	0.54846296871323297	0.70164490946976943
POINT	2.6926731361677342e-06	1.0919489335550985
POINT	0.30761711655470231	0.72847169313427529
POINT	0.47943238931627474	0.65592281997791846
POINT	0.0087374437472140954	0.97602697946339223
POINT	0.00027192688756332538	1.088426872502321
POINT	2.3092678776210374e-05	0.9999311714152691
POINT	0.0030471909031963675	0.99127876968339568
POINT	0.15372251061217379	0.75591576654117454
POINT	0.030487827723903429	0.92552842742565866
POINT	0.71123013791993495	0.77304339873394357
POINT	0.20629838348649912	0.71586627112007006
POINT	0.00094805007868615772	0.99722233624384615
POINT	0.0026494169527521926	0.99271161716080725
POINT	0.00037364282115913687	0.9988949500867994
POINT	0.045124110129965041	0.89667114117025648
POINT	0.13764654392381648	0.77085365926886673
POINT	0.085823417432140781	0.83158941950454623
POINT	0.11722962307763841	0.81890149277962099
POINT	0.30772924929790285	0.67172352218625575
POINT	2.0433003817988439e-05	1.1033953753808741
POINT	3.3028929583392793e-07	1.0907369273232568
POINT	7.8357627162804378e-05	0.99976641903535146
